Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing,UPC,Star_rating
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm4f63c6058b7ac?pid=WMNFU5XFHRYX9HTH,SAMSUNG,16600,19700,15,6,0,Fully Automatic Top Load,WMNFU5XFHRYX9HTH,2.8
SAMSUNG 8 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-grey/p/itm8bf8437bd5781?pid=WMNFRGAMZVGXXDYA,SAMSUNG,39490,49700,20,0,0,Fully Automatic Front Load,WMNFRGAMZVGXXDYA,0
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,98,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
Whirlpool 8.5 kg Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-grey/p/itm8c94e570d5241?pid=WMNFYW5QRQGPUBJW,Whirlpool,14549,16550,12,0,0,Semi Automatic Top Load,WMNFYW5QRQGPUBJW,0
"Godrej 8.5 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/godrej-8-5-kg-semi-automatic-top-load-red-white/p/itm36d54f354ecd8?pid=WMNFTC8ZSYMGPGRH,Godrej,14599,16350,10,0,0,Semi Automatic Top Load,WMNFTC8ZSYMGPGRH,0
SAMSUNG 6.5 kg Fully Automatic Top Load Purple, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-purple/p/itm5b1b84ec3b731?pid=WMNFRGAMAPQWHU6P,SAMSUNG,25400,29500,13,0,0,Fully Automatic Top Load,WMNFRGAMAPQWHU6P,0
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,309,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
Panasonic 6.5 kg Semi Automatic Top Load Red, https://www.flipkart.com/panasonic-6-5-kg-semi-automatic-top-load-red/p/itmej7yhxggaxdfz?pid=WMNEJ7YHX444MYR4,Panasonic,9200,11032,16,12,1,Semi Automatic Top Load,WMNEJ7YHX444MYR4,4.3
Siemens 8/5 kg Washer with Dryer with In-built Heater, https://www.flipkart.com/siemens-8-5-kg-washer-dryer-in-built-heater/p/itmef7d9pqpgq5ap?pid=WMNEF7D98DCKJBUZ,Siemens,62999,70899,11,1,1,Washer with Dryer | 2300 W,WMNEF7D98DCKJBUZ,1
Hafele 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmbabf1e133bd56?pid=WMNFUJERTPS6FXGC,Hafele,63992,79990,20,0,0,Fully Automatic Front Load,WMNFUJERTPS6FXGC,0
"Whirlpool 7.5 kg Semi Automatic Top Load Purple, White", https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load-purple-white/p/itmae58972d87457?pid=WMNGFBPKGFGD3S8F,Whirlpool,11550,13050,11,0,0,Semi Automatic Top Load,WMNGFBPKGFGD3S8F,0
LG 7 kg Semi Automatic Top Load Brown, https://www.flipkart.com/lg-7-kg-semi-automatic-top-load-brown/p/itm6d339220c1c48?pid=WMNFZADFYTHXHMVX,LG,12299,13790,10,0,0,Semi Automatic Top Load,WMNFZADFYTHXHMVX,0
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
Godrej 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypuntc8rmt?pid=WMNEX4YPH8SHYYD7,Godrej,23590,30990,23,121,25,Fully Automatic Front Load,WMNEX4YPH8SHYYD7,4.2
"ONIDA 8.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/onida-8-5-kg-semi-automatic-top-load-white-maroon/p/itmew5ztngkrk7ej?pid=WMNEW5ZTYKZF4HHH,ONIDA,15990,19999,20,7,1,Semi Automatic Top Load,WMNEW5ZTYKZF4HHH,4.3
"Daenyx 6.8 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/daenyx-6-8-kg-semi-automatic-top-load-white-maroon/p/itmfbm9u9d7y4hzm?pid=WMNFBM9UBZYPMHCU,Daenyx,8390,8990,6,9,2,Semi Automatic Top Load,WMNFBM9UBZYPMHCU,4.7
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN,4
Croma 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/croma-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm7ce25e41bddad?pid=WMNFR64PQ5GBCMCZ,Croma,19990,28000,28,0,0,Fully Automatic Front Load,WMNFR64PQ5GBCMCZ,0
Haier 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/haier-7-kg-fully-automatic-front-load-grey/p/itm49e6f1c31f115?pid=WMNFQX9H9HJQZF3B,Haier,27990,40990,31,5,1,Fully Automatic Front Load,WMNFQX9H9HJQZF3B,4.8
"Daenyx 7.5 kg Semi Automatic Top Load White, Maroon, Black", https://www.flipkart.com/daenyx-7-5-kg-semi-automatic-top-load-white-maroon-black/p/itmfbm9ugjw7tghu?pid=WMNFBM9UHSRGGUQC,Daenyx,9999,15990,37,3,0,Semi Automatic Top Load,WMNFBM9UHSRGGUQC,3.3
BOSCH 6.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmf7aqrzafzswea?pid=WMNF7AQRFXRFPYK7,BOSCH,29999,35299,15,79,6,Fully Automatic Front Load,WMNF7AQRFXRFPYK7,4.4
"TOSHIBA 7 kg I-clean, 15-Minute Quick Wash, GREATWAVES Technology Fully Automatic Top Load Grey� Fully...", https://www.flipkart.com/toshiba-7-kg-i-clean-15-minute-quick-wash-greatwaves-technology-fully-automatic-top-load-grey-grey/p/itm84023f938c914?pid=WMNFSTYAX2H6JUKG,TOSHIBA,17999,24000,25,3,0,Fully Automatic Top Load,WMNFSTYAX2H6JUKG,5
Godrej 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-grey/p/itmfffyhxvr4tgzn?pid=WMNFFFYHEZ86UBGZ,Godrej,12290,17900,31,2702,238,Fully Automatic Top Load,WMNFFFYHEZ86UBGZ,4.2
"DMR 6.5 kg Washer only Red, White", https://www.flipkart.com/dmr-6-5-kg-washer-only-red-white/p/itm609ed5044bffa?pid=WMNGY4DFW8BGUU7H,DMR,4999,8499,41,0,0,Washer only | 400 W,WMNGY4DFW8BGUU7H,0
SAMSUNG 6.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmfggzgbkw6f8hm?pid=WMNFGGZGJS5PNVTQ,SAMSUNG,32990,35400,6,1,1,Fully Automatic Front Load,WMNFGGZGJS5PNVTQ,5
"Haier 8 kg Semi Automatic Top Load White, Pink", https://www.flipkart.com/haier-8-kg-semi-automatic-top-load-white-pink/p/itmeux3upung9dbz?pid=WMNEUX3UBTZR83EA,Haier,10570,14500,27,211,34,Semi Automatic Top Load,WMNEUX3UBTZR83EA,4.3
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,98,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
"BOSCH 6.5 kg Fully Automatic Front Load Black, Silver", https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-black-silver/p/itmc3b3334d9a950?pid=WMNGYSYGED7VXAKV,BOSCH,28750,34699,17,0,0,Fully Automatic Front Load,WMNGYSYGED7VXAKV,0
"DMR 2.5 kg Semi Automatic Top Load White, Green", https://www.flipkart.com/dmr-2-5-kg-semi-automatic-top-load-white-green/p/itm87f860daf4d2c?pid=WMNFKG4QGNG53XAZ,DMR,4299,4999,14,4,1,Semi Automatic Top Load,WMNFKG4QGNG53XAZ,4.8
SAMSUNG 6.5 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-black/p/itmewh4jjbjc9gvn?pid=WMNEWH4J8ZYBJC9U,SAMSUNG,22600,26690,15,5,1,Fully Automatic Top Load,WMNEWH4J8ZYBJC9U,4.6
"IMPEX 6 kg Fully Automatic Top Load White, Black", https://www.flipkart.com/impex-6-kg-fully-automatic-top-load-white-black/p/itm7373941136b80?pid=WMNFZTGF7NWXCWHT,IMPEX,27990,mrp not available,0,0,0,Fully Automatic Top Load,WMNFZTGF7NWXCWHT,0
Whirlpool 6.5 kg Fully Automatic Top Load with In-built Heater Maroon, https://www.flipkart.com/whirlpool-6-5-kg-fully-automatic-top-load-in-built-heater-maroon/p/itmeb9a32fb7cd29?pid=WMNFSZGEZKBSK2RQ,Whirlpool,15969,20650,22,1191,136,Fully Automatic Top Load,WMNFSZGEZKBSK2RQ,4.3
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,309,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
Mitashi 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/mitashi-6-2-kg-fully-automatic-top-load-grey/p/itmeurmbzm3gwwe4?pid=WMNEURMBQHJ2YG27,Mitashi,15890,15900,0,388,68,Fully Automatic Top Load,WMNEURMBQHJ2YG27,4.2
Siemens 7 kg Fully Automatic Front Load, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load/p/itme8hdzdtwdfs6f?pid=WMNE8HDZZZGGG5MS,Siemens,30490,33500,8,17,2,Fully Automatic Front Load,WMNE8HDZZZGGG5MS,4.4
"Equator 9/6 kg Sanitize, Allergen, Saree Cycle, Anti-Bacterial Drum Baffles Washer with Dryer with In-...", https://www.flipkart.com/equator-9-6-kg-sanitize-allergen-saree-cycle-anti-bacterial-drum-baffles-washer-dryer-in-built-heater-white/p/itmd6c5663f4817b?pid=WMNFT8F7GM7E3YXT,Equator,56995,62000,8,0,0,Washer with Dryer | 230 W,WMNFT8F7GM7E3YXT,0
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
Haier 7 kg Fully Automatic Front Load with In-built Heater Gold, https://www.flipkart.com/haier-7-kg-fully-automatic-front-load-in-built-heater-gold/p/itm5c9552ebf2fde?pid=WMNGYZV9KFAVACWF,Haier,33795,44900,24,0,0,Fully Automatic Front Load,WMNGYZV9KFAVACWF,0
"Lloyd 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-white-grey/p/itme242353dd8541?pid=WMNFRGHSGHJ5ZXGT,Lloyd,13490,16190,16,11,2,Semi Automatic Top Load,WMNFRGHSGHJ5ZXGT,4.4
Haier 9.5 kg Semi Automatic Top Load Multicolor, https://www.flipkart.com/haier-9-5-kg-semi-automatic-top-load-multicolor/p/itm78c7d4324edef?pid=WMNGYZKT85VJ2JGZ,Haier,14724,19000,22,0,0,Semi Automatic Top Load,WMNGYZKT85VJ2JGZ,0
BOSCH 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-in-built-heater-white/p/itm092d8d5633e01?pid=WMNGYSYG2PNYGMXH,BOSCH,35864,45299,20,0,0,Fully Automatic Front Load,WMNGYSYG2PNYGMXH,0
Croma 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/croma-8-kg-fully-automatic-top-load-grey/p/itm99e8c45478e48?pid=WMNFR64P4V9RJFNA,Croma,18490,30000,38,0,0,Fully Automatic Top Load,WMNFR64P4V9RJFNA,0
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN,4
Haier 7.6 kg Semi Automatic Top Load Multicolor, https://www.flipkart.com/haier-7-6-kg-semi-automatic-top-load-multicolor/p/itm945e1cab31b43?pid=WMNGYT98N9XUNFUA,Haier,11179,14250,21,0,0,Semi Automatic Top Load,WMNGYT98N9XUNFUA,0
Croma 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/croma-7-kg-fully-automatic-top-load-grey/p/itm119fd14ba0754?pid=WMNFR64PYDRM8YMF,Croma,15990,25000,36,0,0,Fully Automatic Top Load,WMNFR64PYDRM8YMF,0
Lloyd 8 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-maroon/p/itmej2k9zupjvym7?pid=WMNEJ2K93YGDKZ6W,Lloyd,11900,13340,10,2,1,Semi Automatic Top Load,WMNEJ2K93YGDKZ6W,2.5
Godrej 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-grey/p/itmfffyhxvr4tgzn?pid=WMNFFFYHEZ86UBGZ,Godrej,12290,17900,31,2702,238,Fully Automatic Top Load,WMNFFFYHEZ86UBGZ,4.2
Haier 6.2 kg Semi Automatic Top Load White, https://www.flipkart.com/haier-6-2-kg-semi-automatic-top-load-white/p/itmf4hzgyncgaubg?pid=WMNF4HZGFVCFYRZB,Haier,8355,10800,22,208,12,Semi Automatic Top Load,WMNF4HZGFVCFYRZB,4
"TOSHIBA 7 kg Inverter, COLOR ALIVE, Drum Clean Technology Fully Automatic Front Load with In-built Hea...", https://www.flipkart.com/toshiba-7-kg-inverter-color-alive-drum-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itm46cb65ff94050?pid=WMNFSTYABRRQGTCN,TOSHIBA,32500,40990,20,0,0,Fully Automatic Front Load,WMNFSTYABRRQGTCN,0
"TOSHIBA 7 kg I-clean, 15-Minute Quick Wash, GREATWAVES Technology Fully Automatic Top Load White", https://www.flipkart.com/toshiba-7-kg-i-clean-15-minute-quick-wash-greatwaves-technology-fully-automatic-top-load-white/p/itm873ad3a2e4f8c?pid=WMNFSTYAZ2ARRFCY,TOSHIBA,21390,23390,8,3,0,Fully Automatic Top Load,WMNFSTYAZ2ARRFCY,5
Haier 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itma2baa988e4d76?pid=WMNGYPJGFJT2VDXB,Haier,15498,21490,27,0,0,Fully Automatic Top Load,WMNGYPJGFJT2VDXB,0
Lloyd 8 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-maroon/p/itmej2k9zupjvym7?pid=WMNEJ2K93YGDKZ6W,Lloyd,11900,13340,10,2,1,Semi Automatic Top Load,WMNEJ2K93YGDKZ6W,2.5
Midea 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4w6ktjacazpc?pid=WMNF4PB8AE59FRHT,Midea,16990,23990,29,15560,2900,Fully Automatic Front Load,WMNF4PB8AE59FRHT,4.3
"Haier 9 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/haier-9-kg-semi-automatic-top-load-white-blue/p/itmeux3ucpafevqb?pid=WMNEUX3UF3RZ2ZFF,Haier,15100,17500,13,35,4,Semi Automatic Top Load,WMNEUX3UF3RZ2ZFF,4
"TOSHIBA 7 kg COLOR ALIVE, Drum Clean Technology, 15-Minute Quick Wash Fully Automatic Front Load with ...", https://www.flipkart.com/toshiba-7-kg-color-alive-drum-clean-technology-15-minute-quick-wash-fully-automatic-front-load-in-built-heater-white/p/itm915879179ba3c?pid=WMNFSTYAVCH8ATHC,TOSHIBA,27950,35990,22,0,0,Fully Automatic Front Load,WMNFSTYAVCH8ATHC,0
Lloyd 7.5 kg Fully Automatic Top Load Blue, https://www.flipkart.com/lloyd-7-5-kg-fully-automatic-top-load-blue/p/itmej3nesqmaumqz?pid=WMNEJ3NEBNQKGAUJ,Lloyd,19800,22090,10,4,0,Fully Automatic Top Load,WMNEJ3NEBNQKGAUJ,4.3
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,12190,17900,31,5011,548,Fully Automatic Top Load,WMNFG2H7HWJCUKAR,4.3
BOSCH 10 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-10-kg-fully-automatic-front-load-in-built-heater-white/p/itmfgh56fxduwgez?pid=WMNFGH56YMZTX2GG,BOSCH,62830,72000,12,0,0,Fully Automatic Front Load,WMNFGH56YMZTX2GG,0
Croma 8.5 kg Semi Automatic Top Load White, https://www.flipkart.com/croma-8-5-kg-semi-automatic-top-load-white/p/itm061fa1abe37b8?pid=WMNFPCK4DGWJHKYH,Croma,10990,14000,21,26,2,Semi Automatic Top Load,WMNFPCK4DGWJHKYH,4.2
Croma 6 kg Fully Automatic Top Load White, https://www.flipkart.com/croma-6-kg-fully-automatic-top-load-white/p/itmc292cd137b3de?pid=WMNFPCK4KABMXNBM,Croma,13490,21000,35,0,0,Fully Automatic Top Load,WMNFPCK4KABMXNBM,0
Godrej 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-grey/p/itmf77gfg3tg5qt3?pid=WMNF77GEX6Y3TFNJ,Godrej,15990,19500,18,911,124,Fully Automatic Top Load,WMNF77GEX6Y3TFNJ,4.1
Haier 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itmeux3ukfhyzxf9?pid=WMNEUX3UFRNYMH7G,Haier,15765,24750,36,1,1,Fully Automatic Top Load,WMNEUX3UFRNYMH7G,5
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,97,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itmf8adwtppugdh4?pid=WMNF8ADWKFCTK5WK,SAMSUNG,23400,26090,10,65,5,Fully Automatic Top Load,WMNF8ADWKFCTK5WK,4.4
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itmf120bfda745af?pid=WMNFRGAMNYUH2BRG,SAMSUNG,27000,27750,2,0,0,Fully Automatic Top Load,WMNFRGAMNYUH2BRG,0
Lloyd 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lloyd-8-kg-fully-automatic-top-load-grey/p/itmf3psgvs6vrww4?pid=WMNF36RUKBAMCN3Q,Lloyd,21399,27490,22,3,0,Fully Automatic Top Load,WMNF36RUKBAMCN3Q,4.7
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,308,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
SAMSUNG 6.5 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-black/p/itmf8adwhgqusbsa?pid=WMNF8ADWSNSWTHCJ,SAMSUNG,27000,29790,9,5,1,Fully Automatic Top Load,WMNF8ADWSNSWTHCJ,5
ONIDA 7.5 kg Semi Automatic Top Load, https://www.flipkart.com/onida-7-5-kg-semi-automatic-top-load/p/itmdy9svh9ewggqz?pid=WMNDY9RWH5UCGCS8,ONIDA,10999,14500,24,30,2,Semi Automatic Top Load,WMNDY9RWH5UCGCS8,4.2
IFB 7.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-7-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmeftty2cjzjzgg?pid=WMNEFTTYFWCTMGAY,IFB,37999,38290,0,30,4,Fully Automatic Front Load,WMNEFTTYFWCTMGAY,4
SAMSUNG 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-grey/p/itme2db5e3b59489?pid=WMNFVTYHYWXHCXFF,SAMSUNG,41990,54490,22,0,0,Fully Automatic Front Load,WMNFVTYHYWXHCXFF,0
"BOSCH 6.5 kg Fully Automatic Top Load White, Grey", https://www.flipkart.com/bosch-6-5-kg-fully-automatic-top-load-white-grey/p/itmde0c65b1c654c?pid=WMNFZKEA8WMW3MB2,BOSCH,15490,20249,23,0,0,Fully Automatic Top Load,WMNFZKEA8WMW3MB2,0
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,98,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
BOSCH 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/bosch-6-5-kg-fully-automatic-top-load-grey/p/itmd44258fb115da?pid=WMNFZKEANGZXRTQG,BOSCH,15990,20799,23,0,0,Fully Automatic Top Load,WMNFZKEANGZXRTQG,0
"Akai 6.5 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/akai-6-5-kg-semi-automatic-top-load-white-blue/p/itm28bd9d116f70e?pid=WMNFJKZBSMFADVJD,Akai,8997,9990,9,0,0,Semi Automatic Top Load,WMNFJKZBSMFADVJD,0
Hafele 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmae6264ef70fc8?pid=WMNFUJERRZSPQVYX,Hafele,38773,51290,24,0,0,Fully Automatic Front Load,WMNFUJERRZSPQVYX,0
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,309,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
Whirlpool 7.5 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load/p/itme8tawmrdgzufs?pid=WMNE8TAWGMMTX7UR,Whirlpool,11699,13240,11,154,29,Semi Automatic Top Load,WMNE8TAWGMMTX7UR,4.3
Haier 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itm1feb4de14cba9?pid=WMNGFG3B879NVT8B,Haier,15574,21500,27,0,0,Fully Automatic Top Load,WMNGFG3B879NVT8B,0
Hafele 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmfcad92657b1e6?pid=WMNFUJERYNMZTQHG,Hafele,65672,82090,20,0,0,Fully Automatic Front Load,WMNFUJERYNMZTQHG,0
Godrej 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypypv5zyne?pid=WMNEX4YPAQTMFGGB,Godrej,22999,26810,14,121,25,Fully Automatic Front Load,WMNEX4YPAQTMFGGB,4.2
SAMSUNG 6.5 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-white/p/itm1f77e01bcb729?pid=WMNFQNFMCG3523Z2,SAMSUNG,32799,34800,5,0,0,Fully Automatic Front Load,WMNFQNFMCG3523Z2,0
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itme976e8ab32c16?pid=WMNEUX3UANU9JYHE,Haier,25290,34990,27,72,17,Fully Automatic Front Load,WMNEUX3UANU9JYHE,4.4
"Panasonic 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/panasonic-8-kg-semi-automatic-top-load-white-grey/p/itmf6b8tbcvd6nkb?pid=WMNF6B8TRRGGYRMN,Panasonic,14200,15214,6,91,5,Semi Automatic Top Load,WMNF6B8TRRGGYRMN,4.3
Croma 7.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/croma-7-2-kg-fully-automatic-top-load-silver/p/itm99117c39b0722?pid=WMNFPCK4BYUQBS4B,Croma,14994,23000,34,0,0,Fully Automatic Top Load,WMNFPCK4BYUQBS4B,0
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN,4
SAMSUNG 7 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-white/p/itm8fd97ae83e85a?pid=WMNFRGAMNFKMFF8E,SAMSUNG,39900,44600,10,0,0,Fully Automatic Front Load,WMNFRGAMNFKMFF8E,0
"SAMSUNG 11 kg Fully Automatic Top Load Black, Grey", https://www.flipkart.com/samsung-11-kg-fully-automatic-top-load-black-grey/p/itmewzbzzrdycy6t?pid=WMNEWZBZRVDT6NVZ,SAMSUNG,36900,42590,13,10,0,Fully Automatic Top Load,WMNEWZBZRVDT6NVZ,4.2
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm6f3fd6332af11?pid=WMNFRGAMGGZERSKS,SAMSUNG,21500,25000,14,3,1,Fully Automatic Top Load,WMNFRGAMGGZERSKS,4.3
